"lat","lng","city"
48.46125,-107.04602,Hinsdale
48.4387,-104.55787,Homestead
47.76062,-104.67387,Lambert
48.62832,-106.30945,Larslan
48.51848,-104.52209,Medicine Lake
48.27555,-106.25841,Nashua
48.86715,-106.63905,Opheim
48.92728,-104.82152,Outlook
48.70422,-105.83496,Peerless
48.75753,-104.61123,Plentywood
48.23115,-105.16825,Poplar
48.91919,-104.54965,Raymond
48.75364,-104.94239,Redstone
48.57025,-104.735,Reserve
47.69109,-105.08416,Richey
48.84027,-106.10217,Richland
48.53327,-107.3599,Saco
47.49341,-104.50518,Savage
48.78921,-105.51838,Scobey
47.57233,-104.08264,Sidney
48.29491,-106.93589,Vandalia
47.83944,-105.42204,Vida
48.87415,-104.17865,Westby
48.92979,-105.20108,Whitetail
46.36022,-105.85055,Miles City
45.16944,-104.53017,Alzada
47.0541,-106.26872,Angela
46.27497,-104.25016,Baker
45.07847,-105.43933,Biddle
47.44241,-104.87483,Bloomfield
45.33726,-105.04973,Boyes
45.33477,-105.52106,Broadus
47.48955,-107.4784,Brusett
45.40696,-104.17379,Capitol
47.03521,-106.64069,Cohagen
45.91234,-106.7032,Colstrip
45.76652,-104.58732,Ekalaka
46.77178,-104.85183,Fallon
46.2389,-106.7082,Forsyth
47.11812,-104.76469,Glendive
45.37589,-104.72542,Hammond
46.28123,-106.24765,Hathaway
46.342,-104.95063,Ismay
47.39098,-106.81486,Jordan
46.63392,-105.65584,Kinsey
47.22587,-105.19934,Lindsay
45.65602,-105.43296,Olive
46.3516,-104.5713,Plevna
45.85367,-105.20436,Powderville
46.45434,-106.34614,Rosebud
46.87278,-105.48388,Terry
45.7633,-105.70844,Volborg
46.96394,-104.28218,Wibaux
46.18924,-104.41939,Willard
47.51083,-111.27691,Great Falls
47.63197,-111.34807,Great Falls
47.28102,-111.25937,Great Falls
47.49442,-112.64299,Augusta
48.88965,-113.41403,Babb
47.32538,-110.8762,Belt
47.5276,-111.26871,Black Eagle
48.04059,-111.52359,Brady
48.54483,-113.0086,Browning
46.80258,-109.87849,Buffalo
48.00641,-112.40855,Bynum
47.89688,-111.04034,Carter
47.20179,-111.72,Cascade
47.83957,-112.48266,Choteau
47.34929,-110.1022,Coffee Creek
48.18641,-111.88738,Conrad
48.77357,-112.61639,Cut Bank
47.43089,-109.83434,Denton
48.14595,-112.58853,Dupuyer
47.89565,-111.68483,Dutton
48.68682,-113.55678,East Glacier Park
48.5616,-112.06059,Ethridge
47.6135,-112.0907,Fairfield
47.72489,-111.14261,Floweree
46.852,-108.98933,Forest Grove
47.93005,-110.64697,Fort Benton
47.5621,-111.82647,Fort Shaw
48.65227,-111.34881,Galata
47.64083,-110.17894,Geraldine
47.28116,-110.45955,Geyser
48.25789,-112.86703,Heart Butte
47.5992,-110.73923,Highwood
47.38984,-109.39779,Hilger
46.86946,-110.09831,Hobson
46.65903,-109.66996,Judith Gap
48.74481,-111.97769,Kevin
48.27221,-111.35432,Ledger
47.08027,-109.38656,Lewistown
48.07682,-110.50908,Loma
48.4894,-111.19985,Lothair
47.10833,-109.88513,Moccasin
47.0489,-110.86668,Monarch
46.87409,-109.60589,Moore
46.93777,-110.70788,Neihart
48.78746,-111.69124,Oilmont
48.07149,-112.37794,Pendroy
47.71253,-111.62842,Power
47.19087,-110.68378,Raynesford
47.4161,-108.77191,Roy
47.37939,-111.17095,Sand Coulee
48.53314,-111.69254,Shelby
47.44467,-111.97419,Simms
47.016,-110.33696,Stanford
47.22696,-111.12013,Stockett
48.88446,-111.86622,Sunburst
47.47212,-111.72261,Sun River
48.95074,-111.76795,Sweet Grass
47.43264,-111.56667,Ulm
48.33709,-112.35552,Valier
47.58393,-111.64592,Vaughn
47.64007,-109.25586,Winifred
48.69591,-109.78556,Havre
48.03822,-109.93749,Big Sandy
48.30489,-109.972,Box Elder
48.56497,-110.98827,Chester
48.52013,-109.20829,Chinook
48.12273,-108.40374,Dodson
48.6524,-110.27405,Gildford
48.4414,-108.67155,Harlem
48.04527,-108.74677,Hays
48.6233,-110.42628,Hingham
48.79655,-108.69059,Hogeland
48.60212,-110.68802,Inverness
48.77294,-110.78334,Joplin
48.58837,-110.08515,Kremlin
47.94123,-109.26059,Lloyd
48.84762,-107.93725,Loring
48.02231,-107.8657,Malta
48.60665,-110.56418,Rudyard
48.81907,-108.33693,Turner
48.81294,-107.59147,Whitewater
48.94067,-111.21768,Whitlash
47.88208,-108.55654,Zortman
48.70576,-108.98747,Zurich
46.54199,-112.17474,Helena
46.73577,-111.90753,Helena
46.58991,-112.04068,Helena
46.60135,-112.03891,Helena
46.29168,-112.38687,Basin
46.16522,-111.99918,Boulder
46.82338,-112.36362,Canyon Creek
46.43583,-112.00986,Clancy
46.5546,-111.81749,East Helena
46.61614,-112.11399,Fort Harrison
46.3579,-112.02772,Jefferson City
47.09436,-112.69371,Lincoln
46.76814,-112.34922,Marysville
46.28045,-110.75624,Ringling
46.13283,-111.57884,Toston
46.419,-111.43885,Townsend
46.69476,-111.04729,White Sulphur Springs
46.46726,-111.65138,Winston
47.07221,-112.14059,Wolf Creek
46.03497,-112.46087,Butte
45.06801,-112.08613,Alder
46.09734,-113.10317,Anaconda
46.67973,-112.61228,Avon
45.97538,-111.13112,Belgrade
45.6928,-110.9065,Bozeman
45.28578,-111.3873,Big Sky
45.63999,-111.16978,Bozeman
44.95821,-111.59366,Cameron
45.85189,-111.88177,Cardwell
46.35143,-112.75684,Deer Lodge
44.67716,-112.79359,Dell
45.06267,-112.85714,Dillon
45.78797,-112.79394,Divide
46.50487,-112.41135,Elliston
45.31343,-111.64827,Ennis
45.30988,-111.19025,Gallatin Gateway
46.58455,-112.76326,Garrison
45.48899,-112.69457,Glen
46.54922,-112.94987,Gold Creek
45.65775,-111.84615,Harrison
45.34242,-113.3458,Jackson
44.65378,-112.16963,Lima
45.49871,-111.81159,McAllister
45.77265,-111.3638,Manhattan
45.60068,-112.74964,Melrose
45.5941,-111.60658,Norris
45.37137,-113.05332,Polaris
45.69862,-111.93281,Pony
46.04611,-112.69601,Ramsay
45.44332,-112.09548,Sheridan
45.91857,-112.68323,Butte
45.69001,-112.29755,Silver Star
45.92412,-111.52577,Three Forks
45.52435,-112.35339,Twin Bridges
45.27174,-111.94274,Virginia City
46.17418,-112.83453,Warm Springs
44.78962,-111.19348,West Yellowstone
45.83972,-112.16233,Whitehall
45.76267,-111.60386,Willow Creek
45.60427,-113.52661,Wisdom
45.82231,-113.15271,Wise River
46.85505,-114.01009,Missoula
46.90569,-113.92077,Missoula
46.77781,-113.95826,Missoula
46.90084,-114.25066,Missoula
46.97984,-114.064,Missoula
46.86121,-113.98442,Missoula
46.89803,-114.61474,Alberton
47.17603,-114.00431,Arlee
46.96334,-113.59753,Bonner
47.41817,-114.20362,Charlo
46.66009,-113.66421,Clinton
47.46339,-113.69827,Condon
45.88649,-114.08346,Conner
46.33478,-113.96444,Corvallis
45.79814,-114.2614,Darby
47.43419,-115.45896,De Borgia
47.27732,-114.36296,Dixon
46.67864,-113.22904,Drummond
46.64437,-114.07678,Florence
47.06979,-114.2221,Frenchtown
46.53898,-113.27688,Hall
46.17558,-114.11674,Hamilton
46.33384,-114.22319,Pinesdale
47.32526,-115.40107,Haugan
46.84897,-113.01114,Helmville
48.00803,-115.9707,Heron
47.65892,-114.54734,Hot Springs
47.14899,-114.50615,Huson
46.73105,-114.37782,Lolo
47.71526,-114.68162,Lonepine
46.87215,-113.87348,Milltown
48.0571,-115.81522,Noxon
47.26481,-113.18997,Ovando
47.60032,-114.11787,Pablo
47.38237,-114.73627,Paradise
46.29584,-113.48371,Philipsburg
47.5205,-114.80396,Plains
47.71314,-114.17832,Polson
47.29397,-114.17637,Ravalli
47.53324,-114.11741,Ronan
47.33184,-114.0045,Saint Ignatius
47.32207,-115.12329,Saint Regis
47.4028,-115.54993,Saltese
47.21401,-113.53535,Seeley Lake
46.51596,-114.0618,Stevensville
45.89666,-113.81366,Sula
47.10282,-114.90339,Superior
47.6972,-115.27357,Thompson Falls
47.80675,-115.60749,Trout Creek
46.40793,-114.26151,Victor
48.22873,-114.40564,Kalispell
47.82409,-114.23271,Big Arm
47.86041,-113.88552,Bigfork
48.43879,-114.16898,Columbia Falls
48.41391,-113.95045,Coram
47.86878,-114.29546,Dayton
47.82025,-114.41124,Elmo
48.31716,-113.65779,Essex
48.90614,-114.91359,Eureka
48.75766,-114.8077,Fortine
48.3776,-114.05645,Hungry Horse
48.06412,-114.53464,Kila
47.99962,-114.22227,Lakeside
48.26996,-115.31073,Libby
48.04732,-114.83045,Marion
48.36294,-114.00459,Martin City
48.56021,-114.717,Olney
48.79745,-114.29117,Polebridge
47.92365,-114.40272,Proctor
48.86277,-115.14514,Rexford
47.9208,-114.25486,Rollins
48.0502,-114.24624,Somers
48.70858,-114.76694,Stryker
48.63437,-114.94446,Trego
48.64726,-115.83505,Troy
48.17178,-113.46357,West Glacier
48.43893,-114.49769,Whitefish
42.4674,-88.09419,Antioch
42.11206,-87.97895,Arlington Heights
42.06518,-87.98676,Arlington Heights
42.01431,-87.99828,Elk Grove Village
42.0739,-88.0229,Rolling Meadows
42.15255,-88.16519,Barrington
42.27199,-88.31157,Crystal Lake
42.22027,-88.23568,Cary
42.23126,-88.32679,Crystal Lake
42.17239,-87.87486,Deerfield
42.05232,-87.8899,Des Plaines
41.99629,-87.89846,Des Plaines
42.39543,-88.17349,Fox Lake
42.19511,-88.21768,Fox River Grove
42.13637,-87.7664,Glencoe
42.07466,-87.81204,Glenview
42.09221,-87.83789,Glenview
42.05857,-87.78496,Golf
42.33536,-88.04519,Grayslake
42.37494,-87.94119,Gurnee
42.42333,-88.61104,Harvard
42.45869,-88.42665,Hebron
42.18358,-87.8106,Highland Park
42.20652,-87.81274,Highwood
42.36939,-88.15309,Ingleside
42.27913,-88.19777,Island Lake
42.08882,-87.71445,Kenilworth
42.2842,-87.86392,Lake Bluff
42.23807,-87.87006,Lake Forest
42.41572,-88.06094,Lake Villa
42.20202,-88.04522,Lake Zurich
42.29494,-87.9466,Libertyville
42.32915,-88.29363,Mchenry
42.35099,-88.22412,Mchenry
42.04224,-87.78895,Morton Grove
42.06618,-87.93473,Mount Prospect
42.26945,-88.03997,Mundelein
42.2334,-87.96046,Vernon Hills
42.12663,-87.84235,Northbrook
42.3237,-87.86122,North Chicago
42.10773,-88.06478,Palatine
42.01276,-87.84435,Park Ridge
42.19588,-87.92439,Lincolnshire
42.10406,-87.92768,Prospect Heights
42.46403,-88.30975,Richmond
42.40647,-88.30637,Ringwood
42.3516,-88.10597,Round Lake
42.13179,-88.02658,Palatine
42.49245,-87.91205,Russell
42.03412,-87.72943,Skokie
42.03617,-87.75633,Skokie
42.45115,-88.22173,Spring Grove
42.43716,-87.94663,Wadsworth
42.26807,-88.13856,Wauconda
42.35498,-87.86467,Waukegan
42.40444,-87.85631,Waukegan
42.30685,-87.85232,Great Lakes
42.16736,-87.96076,Buffalo Grove
42.13031,-87.92268,Wheeling
42.07693,-87.72812,Wilmette
42.10333,-87.75826,Winnetka
42.48091,-87.82978,Winthrop Harbor
42.39343,-88.36164,Wonder Lake
42.32468,-88.45672,Woodstock
42.46053,-87.86901,Zion
41.931,-88.01072,Addison
42.16406,-88.30928,Algonquin
41.97816,-88.20511,Bartlett
41.88256,-87.87646,Bellwood
41.9611,-87.94194,Bensenville
42.02148,-88.1783,Streamwood
41.94905,-88.09232,Bloomingdale
42.04448,-88.56261,Burlington
42.12296,-88.2883,Carpentersville
42.00721,-88.83114,Clare
41.92391,-88.68994,Cortland
41.93142,-88.96421,Creston
41.90109,-88.75469,Dekalb
42.10793,-88.30614,Dundee
41.86154,-88.47702,Elburn
42.03317,-88.2374,Elgin
42.04011,-88.31166,Elgin
42.02621,-88.39691,Elgin
41.89627,-87.94194,Elmhurst
42.02963,-88.95371,Esmond
41.86704,-87.81795,Forest Park
41.9378,-87.88304,Franklin Park
41.97805,-88.14291,Hanover Park
41.8784,-88.34189,Geneva
42.11265,-88.67867,Genoa
42.1053,-88.37808,Gilberts
41.86539,-88.06225,Glen Ellyn
41.91916,-88.07735,Glendale Heights
42.08003,-88.5086,Hampshire
41.85834,-87.8379,Hines
42.17517,-88.44486,Huntley
41.97351,-88.02071,Itasca
41.83507,-88.51984,Kaneville
42.09396,-88.77719,Kingston
42.10091,-88.88019,Kirkland
41.87505,-88.01859,Lombard
41.92106,-88.88982,Malta
41.9172,-88.56613,Maple Park
42.23882,-88.62597,Marengo
41.87984,-87.84389,Maywood
41.84923,-87.88986,Westchester
41.8578,-87.85631,Broadview
42.19121,-88.34788,Lake In The Hills
41.974,-88.05476,Medinah
41.90348,-87.86176,Melrose Park
41.86753,-87.90196,Hillside
41.88794,-87.90948,Berkeley
41.91667,-87.90112,Melrose Park
41.90328,-87.88056,Stone Park
42.05192,-88.11656,Hoffman Estates
41.92504,-87.83832,River Grove
41.97976,-88.08937,Roselle
42.05287,-88.0526,Schaumburg
41.92759,-88.29906,Saint Charles
41.94695,-88.3913,Saint Charles
41.9583,-87.8697,Schiller Park
41.98931,-88.30987,South Elgin
42.00625,-88.67205,Sycamore
42.22342,-88.52023,Union
41.87795,-87.97626,Villa Park
41.94019,-88.40908,Wasco
41.95208,-88.25323,Wayne
41.89308,-88.21498,West Chicago
41.87231,-88.1126,Wheaton
41.91562,-88.12958,Carol Stream
41.83957,-88.12128,Wheaton
41.87319,-88.1576,Winfield
41.9647,-87.98087,Wood Dale
42.07265,-88.16797,Hoffman Estates
42.01195,-88.09552,Schaumburg
42.03339,-88.11125,Schaumburg
42.06541,-88.08657,Schaumburg
42.05665,-87.69827,Evanston
42.03043,-87.68958,Evanston
42.04905,-87.71748,Evanston
42.05457,-87.67412,Evanston
41.88865,-87.79648,Oak Park
41.8948,-87.78983,Oak Park
41.87249,-87.78933,Oak Park
41.89501,-87.81943,River Forest
41.34683,-87.61306,Beecher
41.83237,-87.78983,Berwyn
41.56696,-88.12438,Crest Hill
41.50864,-88.22269,Shorewood
41.65509,-87.68184,Blue Island
41.23037,-88.26415,Braceville
41.26684,-88.21733,Braidwood
41.61303,-87.55142,Calumet City
41.42119,-88.2171,Channahon
41.50791,-87.59031,Chicago Heights
41.70341,-87.77953,Chicago Ridge
41.29357,-88.28197,Coal City
41.43056,-87.59268,Crete
41.64568,-87.74084,Crestwood
41.62752,-87.59871,Dolton
41.08795,-88.42127,Dwight
41.40851,-88.08936,Elwood
41.53861,-87.68443,Flossmoor
41.47922,-87.83961,Frankfort
41.16604,-88.32941,Gardner
41.54343,-87.61073,Glenwood
41.61026,-87.65309,Harvey
41.5998,-87.69062,Markham
41.5737,-87.68331,Hazel Crest
41.5584,-87.66214,Homewood
41.53355,-88.20568,Joliet
41.54087,-88.0406,Joliet
41.49895,-88.04248,Joliet
41.54492,-88.1288,Joliet
41.48973,-88.12392,Joliet
41.16168,-88.54981,Kinsman
41.56625,-87.55065,Lansing
41.67692,-87.97623,Lemont
41.70125,-88.07572,Bolingbrook
41.59238,-88.05106,Lockport
41.39189,-87.96062,Manhattan
41.50369,-87.74637,Matteson
41.24246,-88.40403,Mazon
41.62833,-87.73542,Midlothian
41.63304,-88.09855,Romeoville
41.48796,-88.32498,Minooka
41.53821,-87.89396,Mokena
41.41392,-87.76978,Monee
41.37011,-88.43417,Morris
41.50717,-87.96088,New Lenox
41.60851,-87.75434,Oak Forest
41.71412,-87.75278,Oak Lawn
41.74102,-87.8068,Bridgeview
41.73125,-87.73111,Hometown
41.72475,-87.82987,Hickory Hills
41.74892,-87.83484,Justice
41.74436,-87.76872,Burbank
40.9997,-88.53393,Odell
41.51752,-87.69148,Olympia Fields
41.62527,-87.83548,Orland Park
41.66084,-87.79033,Palos Heights
41.67088,-87.86869,Palos Park
41.69878,-87.8267,Palos Hills
41.47966,-87.68276,Park Forest
41.59855,-87.88848,Orland Park
41.33636,-87.80991,Peotone
41.62871,-87.68634,Posen
41.16592,-88.63876,Ransom
41.48009,-87.72981,Richton Park
41.6437,-87.70836,Robbins
41.59733,-87.60115,South Holland
41.1765,-88.26983,South Wilmington
41.47193,-87.6283,Steger
41.5694,-87.60562,Thornton
41.57347,-87.78597,Tinley Park
41.55381,-87.73588,Country Club Hills
41.23174,-88.52078,Verona
41.71909,-87.87675,Willow Springs
41.28795,-88.12952,Wilmington
41.68737,-87.79239,Worth
41.44317,-87.70948,University Park
41.56236,-87.83095,Tinley Park
41.67575,-88.14118,Bolingbrook
41.60313,-87.9595,Homer Glen
41.77979,-87.82393,Summit Argo
41.78911,-88.25952,Aurora
41.7079,-88.25475,Aurora
41.74649,-88.23957,Aurora
41.76527,-88.29576,Aurora
41.76176,-88.37125,Aurora
41.84283,-88.31189,Batavia
41.75778,-88.55601,Big Rock
41.70134,-88.43986,Bristol
41.82459,-87.8469,Brookfield
41.79655,-87.95683,Clarendon Hills
41.80991,-88.0247,Downers Grove
41.76327,-88.01314,Downers Grove
41.73913,-88.04161,Woodridge
41.59997,-88.92215,Earlville
41.77724,-88.24255,Eola
41.7826,-88.65808,Hinckley
41.80019,-87.92883,Hinsdale
41.83713,-87.95406,Oak Brook
41.78371,-87.86778,La Grange
41.83002,-87.8836,La Grange Park
41.74472,-87.93383,Willowbrook
41.79613,-88.95988,Lee
41.61563,-88.78639,Leland
41.79153,-88.08576,Lisle
41.81311,-87.82066,Lyons
41.59853,-88.55212,Millbrook
41.56158,-88.60246,Millington
41.72165,-88.35637,Montgomery
41.825,-88.33529,Mooseheart
41.76361,-88.14476,Naperville
41.5193,-88.52552,Newark
41.80878,-88.3489,North Aurora
41.66537,-88.32442,Oswego
41.61393,-88.21777,Plainfield
41.67815,-88.53587,Plano
41.83834,-87.82132,Riverside
41.64811,-88.63471,Sandwich
41.4908,-88.74251,Serena
41.77708,-88.87777,Shabbona
41.52463,-88.68992,Sheridan
41.66144,-88.70343,Somonauk
41.82399,-89.02806,Steward
41.77852,-88.45838,Sugar Grove
41.82261,-88.18854,Warrenville
41.76507,-88.77373,Waterman
41.44383,-88.76654,Wedron
41.80207,-87.90076,Western Springs
41.79496,-87.97464,Westmont
41.60799,-88.42841,Yorkville
41.74518,-87.98174,Darien
41.79933,-88.16884,Naperville
41.70901,-88.19961,Naperville
41.7297,-88.12312,Naperville
41.65864,-88.22339,Plainfield
41.57036,-88.23162,Plainfield
41.88527,-87.62197,Chicago
41.88304,-87.62906,Chicago
41.88018,-87.6274,Chicago
41.87799,-87.62928,Chicago
41.86644,-87.61956,Chicago
41.88178,-87.63724,Chicago
41.87467,-87.65175,Chicago
41.84887,-87.67139,Chicago
41.81263,-87.65559,Chicago
41.90388,-87.63738,Chicago
41.89483,-87.61944,Chicago
41.8805,-87.68783,Chicago
41.9558,-87.65706,Chicago
41.92267,-87.6506,Chicago
41.80226,-87.60293,Chicago
41.84502,-87.62745,Chicago
41.71337,-87.55618,Chicago
41.94694,-87.70263,Chicago
41.74346,-87.60532,Chicago
41.74096,-87.65257,Chicago
41.77624,-87.63955,Chicago
41.90267,-87.68355,Chicago
41.84793,-87.71753,Chicago
41.88045,-87.72366,Chicago
41.97318,-87.69963,Chicago
42.00904,-87.66955,Chicago
41.69165,-87.61828,Chicago
41.7754,-87.71239,Chicago
41.97222,-87.75758,Chicago
41.99473,-87.8131,Chicago
41.81141,-87.71348,Chicago
41.66315,-87.56044,Chicago
41.94627,-87.80639,Chicago
41.77578,-87.66909,Chicago
41.78156,-87.6032,Chicago
41.78175,-87.77057,Chicago
41.9206,-87.75593,Chicago
41.97253,-87.66372,Chicago
41.94667,-87.74693,Chicago
41.90193,-87.65804,Chicago
41.70026,-87.663,Chicago
41.88013,-87.75756,Chicago
42.00859,-87.69457,Chicago
41.99365,-87.76128,Chicago
41.92074,-87.702,Chicago
41.75885,-87.56368,Chicago
41.90202,-87.74104,Chicago
41.74744,-87.71445,Chicago
41.81924,-87.61017,Chicago
41.89209,-87.63673,Chicago
41.69479,-87.70374,Chicago
41.97424,-87.82709,Chicago
41.93965,-87.65495,Chicago
41.98946,-87.70668,Chicago
41.99113,-87.66609,Chicago
41.88291,-87.64409,Chicago
41.96384,-87.81672,Harwood Heights
41.92175,-87.80744,Elmwood Park
42.00543,-87.73296,Lincolnwood
42.02834,-87.81131,Niles
41.67233,-87.73652,Alsip
41.84005,-87.75925,Cicero
41.72201,-87.70243,Evergreen Park
41.64967,-87.63013,Riverdale
41.11029,-87.90049,Kankakee
41.06426,-87.79991,Aroma Park
40.87856,-87.98059,Ashkum
40.97252,-87.60245,Beaverville
41.14835,-88.06206,Bonfield
41.18706,-87.86194,Bourbonnais
41.14758,-87.86039,Bradley
41.04644,-88.19179,Buckingham
40.59681,-88.02968,Buckley
40.98753,-88.24012,Cabery
41.03021,-88.30378,Campus
40.73513,-88.28894,Chatsworth
41.00394,-87.92184,Chebanse
40.55855,-87.88454,Cissna Park
40.56937,-87.81208,Claytonville
40.93933,-87.96744,Clifton
40.74568,-87.85078,Crescent City
40.87601,-88.29242,Cullom
40.83231,-88.00286,Danforth
40.8919,-87.58654,Donovan
40.46513,-87.80013,East Lynn
40.46258,-88.27381,Elliott
40.96119,-88.34862,Emington
41.17165,-88.16853,Essex
40.46456,-88.36103,Gibson City
40.77456,-87.98355,Gilman
40.56696,-87.77714,Goodwine
41.25188,-87.64259,Grant Park
41.03865,-88.0859,Herscher
40.46678,-87.66134,Hoopeston
40.8315,-87.59236,Iroquois
40.91307,-88.20072,Kempton
40.52413,-88.07698,Loda
40.38042,-88.10239,Ludlow
41.25135,-87.88494,Manteno
40.91721,-87.74757,Martinton
40.56373,-88.25142,Melvin
40.62854,-87.6894,Milford
41.15446,-87.62827,Momence
40.7004,-87.98008,Onarga
40.96775,-87.7163,Papineau
40.44037,-88.13977,Paxton
41.06523,-87.5916,Pembroke Township
40.7895,-88.1832,Piper City
40.43879,-87.89132,Rankin
41.10611,-88.23098,Reddick
40.62248,-88.18442,Roberts
40.36848,-87.65115,Rossville
41.03401,-87.7418,Saint Anne
40.75144,-87.58321,Sheldon
40.6241,-87.58123,Stockland
40.6746,-88.12049,Thawville
41.11101,-88.14975,Union Hill
40.79221,-87.74039,Watseka
40.53654,-87.66265,Wellington
40.71807,-87.73588,Woodland
42.4612,-90.12226,Apple River
41.86078,-89.20836,Ashton
42.19941,-89.59109,Baileyville
42.24579,-88.83949,Belvidere
42.136,-89.26751,Byron
42.38926,-88.91266,Caledonia
42.40749,-88.75446,Capron
42.37544,-89.63623,Cedarville
41.97501,-89.8865,Chadwick
41.99443,-89.20011,Chana
42.19761,-88.94704,Cherry Valley
42.41599,-89.55558,Dakota
42.44093,-89.40863,Davis
42.11035,-89.09807,Davis Junction
41.82908,-89.47764,Dixon
42.43629,-89.29183,Durand
42.46958,-90.55904,East Dubuque
42.3333,-89.75553,Eleroy
42.29366,-90.16935,Elizabeth
42.11578,-89.58898,Forreston
41.83263,-89.31626,Franklin Grove
42.31509,-89.63598,Freeport
42.4172,-90.39816,Galena
41.7882,-89.75978,Galt
42.26344,-88.73586,Garden Prairie
42.20805,-89.46931,German Valley
42.272,-90.3202,Hanover
41.68819,-89.56015,Harmon
42.06676,-89.10499,Holcomb
42.32336,-89.9099,Kent
42.10404,-89.81329,Lanark
42.15305,-89.39597,Leaf River
42.38524,-89.83526,Lena
42.04417,-89.00753,Lindenwood
42.43932,-89.7319,McConnell
41.98289,-89.7619,Milledgeville
42.11146,-89.00011,Monroe Center
42.11506,-89.98335,Mount Carroll
42.05573,-89.44548,Mount Morris
41.83357,-89.38401,Nachusa
42.45465,-89.94084,Nora
42.47876,-89.61819,Orangeville
41.99851,-89.33819,Oregon
42.25254,-89.84263,Pearl City
42.31305,-89.34691,Pecatonica
41.9893,-89.5873,Polo
42.40786,-88.82747,Poplar Grove
42.30472,-89.47454,Ridott
41.94928,-89.0652,Rochelle
42.41571,-89.47177,Rock City
41.72599,-89.70006,Rock Falls
42.44661,-89.14109,Rockton
42.42434,-88.99346,Roscoe
42.12615,-90.13061,Savanna
42.46546,-90.26444,Scales Mound
42.24012,-89.34806,Seward
42.16729,-89.73062,Shannon
42.44681,-89.20955,Shirland
42.47992,-88.98989,South Beloit
41.84425,-89.73613,Sterling
42.11843,-89.18867,Stillman Valley
42.34268,-90.03077,Stockton
42.48046,-89.99351,Warren
42.26995,-89.25509,Winnebago
42.47349,-89.82335,Winslow
41.90818,-89.55234,Woosung
42.33727,-89.14725,Rockford
42.22995,-89.15632,Rockford
42.3453,-89.08271,Rockford
42.25186,-89.07911,Rockford
42.28344,-89.00348,Rockford
42.25515,-89.00236,Rockford
42.1924,-89.05392,Rockford
42.33538,-89.00369,Loves Park
42.24193,-88.97523,Rockford
42.30854,-88.9892,Rockford
42.36365,-89.02869,Machesney Park
41.47799,-90.57608,Rock Island
41.74074,-90.21447,Albany
41.2128,-90.72294,Aledo
41.43168,-90.72734,Andalusia
41.29464,-90.29129,Andover
41.41804,-89.91947,Annawan
41.39972,-90.0237,Atkinson
41.51242,-90.35586,Barstow
41.34175,-90.86221,Buffalo Prairie
41.28727,-90.17647,Cambridge
41.49479,-90.38966,Carbon Cliff
41.42579,-90.4325,Coal Valley
41.48782,-90.31997,Colona
41.70363,-90.27858,Cordova
41.61849,-89.6784,Deer Grove
41.52138,-90.39424,East Moline
41.65884,-90.10081,Erie
41.72909,-90.07291,Fenton
41.8435,-90.12272,Fulton
41.46692,-90.15551,Geneseo
41.56017,-90.40151,Hampton
41.59025,-90.22322,Hillsdale
41.52185,-89.91396,Hooppole
41.38839,-90.92733,Illinois City
41.24141,-90.88407,Joy
41.72928,-89.91166,Lyndon
41.27799,-90.35699,Lynn Center
41.26409,-90.59878,Matherville
41.39765,-90.59452,Milan
41.48195,-90.48895,Moline
41.82971,-89.9656,Morrison
41.24817,-91.00865,New Boston
41.36426,-90.39907,Orion
41.37031,-90.27666,Osco
41.60016,-90.29781,Port Byron
41.31667,-90.57638,Preemption
41.60425,-89.93251,Prophetstown
41.57938,-90.34138,Rapids City
41.32574,-90.72863,Reynolds
41.3009,-90.51992,Sherrard
41.49673,-90.41172,Silvis
41.59094,-89.78854,Tampico
41.3927,-90.74874,Taylor Ridge
41.98307,-90.0811,Thomson
41.39368,-89.07827,La Salle
41.69815,-89.34769,Amboy
41.04018,-88.86219,Ancona
41.43403,-89.22544,Arlington
41.07237,-88.66993,Blackstone
41.29745,-89.67474,Buda
41.2865,-89.36477,Bureau
41.25718,-89.12538,Cedar Point
41.43201,-89.20813,Cherry
41.71202,-89.08039,Compton
41.01291,-88.73942,Cornell
41.3553,-89.17047,Dalzell
40.96754,-88.97621,Dana
41.3185,-89.30566,Depue
41.43544,-89.39605,Dover
41.76994,-89.4136,Eldena
41.23673,-88.80973,Grand Ridge
41.25276,-89.22083,Granville
41.22827,-89.30876,Hennepin
41.50924,-89.459,Kasbeer
41.37709,-89.20791,Ladd
41.53602,-89.27756,La Moille
41.74771,-89.27754,Lee Center
41.18884,-88.98456,Leonore
40.98845,-88.88931,Long Point
41.14731,-89.09935,Lostant
41.16141,-89.23228,McNabb
41.1073,-89.21727,Magnolia
41.43827,-89.3171,Malden
41.47014,-89.66517,Manlius
41.26396,-89.25123,Mark
41.34015,-88.69246,Marseilles
41.54089,-89.0938,Mendota
41.41245,-89.8344,Mineral
41.27981,-89.78878,Neponset
41.50659,-89.7199,New Bedford
41.2812,-89.03685,Oglesby
41.55295,-89.44192,Ohio
41.37152,-88.86157,Ottawa
41.6967,-88.99623,Paw Paw
41.33158,-89.14281,Peru
41.38914,-89.43406,Princeton
40.98166,-89.04299,Rutland
41.36341,-89.26962,Seatonville
41.33439,-88.60522,Seneca
41.40913,-89.76778,Sheffield
41.35138,-89.22819,Spring Valley
41.25425,-89.18248,Standard
41.12822,-88.85097,Streator
